Index,URL,CENA,POPLATKY ZA SLUŽBY,POPLATKY ZA ENERGII,VRATNÁ KAUCE,TYP NABÍDKY,LOKACE,ČÍSLO INZERÁTU,DISPOZICE,STAV,DOSTUPNÉ OD,VLASTNICTVÍ,TYP BUDOVY,PLOCHA,VYBAVENO,PODLAŽÍ,PENB,Internet,Energie,Balkón,Terasa,Sklep,Lodžie,Bezbariérový přístup,Parkování,Výtah,Garáž,MHD,Pošta,Obchod,Banka,Restaurace,Lékárna,Škola,Mateřská škola,Sportoviště,Hřiště
603,https://www.bezrealitky.cz/nemovitosti-byty-domy/750623-nabidka-prodej-bytu-jana-zelivskeho-praha,3 890 000 Kč,NaN,NaN,NaN,PRODEJ,"Jana Želivského, Praha - Žižkov",750623,2+kk,Dobrý,12. 11. 2022,NaN,Cihla,45 m²,Částečně,1,F,1.0,1.0,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,9 m,651 m,5 m,17 m,32 m,61 m,275 m,383 m,355 m,384 m
604,https://www.bezrealitky.cz/nemovitosti-byty-domy/772513-nabidka-prodej-bytu-masarykova-hluboka-nad-vltavou,7 199 000 Kč,NaN,NaN,NaN,PRODEJ,"Masarykova, Hluboká nad Vltavou, Jihočeský kraj",772513,3+kk,Velmi dobrý,23. 3. 2023,Osobní,Cihla,70 m²,Částečně,1,C,1.0,1.0,NaN,NaN,NaN,NaN,1.0,1.0,NaN,NaN,233 m,82 m,225 m,113 m,75 m,339 m,2 807 m,5 912 m,3 628 m,1 829 m
605,https://www.bezrealitky.cz/nemovitosti-byty-domy/772505-nabidka-prodej-bytu-karla-capka,880 000 Kč,NaN,NaN,NaN,PRODEJ,"Karla Čapka, Krupka - Maršov u Krupky, Ústecký kraj",772505,3+1,Dobrý,NaN,Družstevní,Panel,78 m²,Vybaveno,5,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,320 m,412 m,483 m,820 m,365 m,573 m,386 m,179 m,442 m,1 731 m
606,https://www.bezrealitky.cz/nemovitosti-byty-domy/772497-nabidka-prodej-bytu-smetanovy-sady,1 971 000 Kč,NaN,NaN,NaN,PRODEJ,"Smetanovy sady, Jirkov, Ústecký kraj",772497,4+1,Dobrý,NaN,Družstevní,Panel,88 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,270 m,135 m,191 m,214 m,212 m,202 m,466 m,153 m,1 927 m,381 m
607,https://www.bezrealitky.cz/nemovitosti-byty-domy/772475-nabidka-prodej-bytu-dobrovskeho,5 225 000 Kč,NaN,NaN,NaN,PRODEJ,"Dobrovského, Rajhrad, Jihomoravský kraj",772475,2+1,Velmi dobrý,NaN,Osobní,Panel,60 m²,Částečně,3,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,311 m,563 m,620 m,8 039 m,796 m,654 m,619 m,183 m,1 778 m,831 m
608,https://www.bezrealitky.cz/nemovitosti-byty-domy/772467-nabidka-prodej-bytu-delostrelcu,2 434 700 Kč,NaN,NaN,NaN,PRODEJ,"Dělostřelců, Rokycany, Plzeňský kraj",772467,1+kk,Novostavba,NaN,Osobní,Cihla,31 m²,Nevybaveno,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,1 064 m,455 m,454 m,1 552 m,375 m,503 m,693 m,1 036 m,1 222 m,152 m
609,https://www.bezrealitky.cz/nemovitosti-byty-domy/772461-nabidka-prodej-bytu,3 999 001 Kč,NaN,NaN,NaN,PRODEJ,"Velká Bystřice, Olomoucký kraj",772461,3+1,Velmi dobrý,NaN,Osobní,Cihla,86 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,334 m,453 m,2 261 m,417 m,272 m,111 m,88 m,3 612 m,1 072 m,795 m
610,https://www.bezrealitky.cz/nemovitosti-byty-domy/724376-nabidka-prodej-bytu-korunni-praha-2,9 300 000 Kč,NaN,NaN,NaN,PRODEJ,"Korunní, Praha - Vinohrady",724376,3+kk,Velmi dobrý,1. 7. 2023,Osobní,Cihla,73 m²,Vybaveno,2,G,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,82 m,545 m,84 m,339 m,91 m,337 m,256 m,203 m,433 m,233 m
611,https://www.bezrealitky.cz/nemovitosti-byty-domy/772450-nabidka-prodej-bytu-tyrsova-hlavni-mesto-praha,8 200 000 Kč,NaN,NaN,NaN,PRODEJ,"Tyršova, Praha - Nové Město",772450,4+kk,Velmi dobrý,23. 3. 2023,Družstevní,Cihla,106 m²,Částečně,1,C,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,240 m,604 m,146 m,332 m,92 m,238 m,396 m,629 m,675 m,577 m
612,https://www.bezrealitky.cz/nemovitosti-byty-domy/772441-nabidka-prodej-bytu-koterovska,3 283 000 Kč,NaN,NaN,NaN,PRODEJ,"Koterovská, Plzeň, Plzeňský kraj",772441,2+1,Dobrý,NaN,Osobní,Panel,54 m²,Částečně,5,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,91 m,571 m,472 m,643 m,343 m,549 m,307 m,676 m,205 m,266 m
613,https://www.bezrealitky.cz/nemovitosti-byty-domy/766500-nabidka-prodej-bytu-truhlarska-liberec,2 380 000 Kč,NaN,NaN,NaN,PRODEJ,"Truhlářská, Liberec, Liberecký kraj",766500,1+kk,Novostavba,18. 2. 2023,Osobní,Cihla,37 m²,Částečně,4,G,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,186 m,1 273 m,541 m,713 m,577 m,746 m,102 m,613 m,727 m,485 m
614,https://www.bezrealitky.cz/nemovitosti-byty-domy/772430-nabidka-prodej-bytu-hlubocepska,6 800 000 Kč,NaN,NaN,NaN,PRODEJ,"Hlubočepská, Praha - Hlubočepy",772430,2+kk,Velmi dobrý,NaN,Osobní,Cihla,61 m²,Vybaveno,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,278 m,4 386 m,1 103 m,3 101 m,487 m,4 747 m,1 470 m,1 232 m,775 m,1 270 m
615,https://www.bezrealitky.cz/nemovitosti-byty-domy/772422-nabidka-prodej-bytu-pomoranska,5 450 000 Kč,NaN,NaN,NaN,PRODEJ,"Pomořanská, Praha - Troja",772422,3+1,Velmi dobrý,NaN,Družstevní,Panel,66 m²,Vybaveno,6,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,261 m,632 m,309 m,567 m,567 m,524 m,601 m,252 m,2 233 m,76 m
616,https://www.bezrealitky.cz/nemovitosti-byty-domy/772421-nabidka-prodej-bytu-cerveneho-krize,2 299 000 Kč,NaN,NaN,NaN,PRODEJ,"Červeného kříže, Česká Lípa, Liberecký kraj",772421,2+1,Velmi dobrý,NaN,Osobní,Panel,60 m²,Částečně,5,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,177 m,371 m,230 m,1 521 m,651 m,687 m,647 m,1 840 m,2 078 m,250 m
617,https://www.bezrealitky.cz/nemovitosti-byty-domy/772420-nabidka-prodej-bytu-karoliny-svetle,2 000 000 Kč,NaN,NaN,NaN,PRODEJ,"Karoliny Světlé, Rumburk, Ústecký kraj",772420,4+1,Velmi dobrý,NaN,Osobní,Panel,76 m²,Nevybaveno,1,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,268 m,1 690 m,228 m,1 829 m,1 529 m,1 717 m,806 m,317 m,579 m,288 m
618,https://www.bezrealitky.cz/nemovitosti-byty-domy/772410-nabidka-prodej-bytu-u-vlastniho-krbu,1 599 999 Kč,NaN,NaN,NaN,PRODEJ,"U Vlastního krbu, Teplice-Trnovany, Ústecký kraj",772410,2+1,Velmi dobrý,NaN,Družstevní,Panel,58 m²,Částečně,6,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,174 m,573 m,223 m,596 m,375 m,1 084 m,339 m,781 m,154 m,362 m
619,https://www.bezrealitky.cz/nemovitosti-byty-domy/772409-nabidka-prodej-bytu-karla-capka,3 250 040 Kč,NaN,NaN,NaN,PRODEJ,"Karla Čapka, Lomnice nad Popelkou, Liberecký kraj",772409,3+1,Dobrý,NaN,Osobní,Cihla,77 m²,Částečně,3,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,416 m,1 004 m,738 m,845 m,820 m,458 m,1 370 m,528 m,1 045 m,5 902 m
620,https://www.bezrealitky.cz/nemovitosti-byty-domy/772406-nabidka-prodej-bytu-frantiska-formana,1 300 000 Kč,NaN,NaN,NaN,PRODEJ,"Františka Formana, Ostrava - Dubina u Ostravy, Moravskoslezský kraj",772406,2+1,Dobrý,NaN,Družstevní,Panel,44 m²,Částečně,5,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,266 m,1 901 m,292 m,2 747 m,596 m,417 m,3 493 m,283 m,460 m,152 m
621,https://www.bezrealitky.cz/nemovitosti-byty-domy/770244-nabidka-prodej-bytu-ceska-most,1 149 000 Kč,NaN,NaN,NaN,PRODEJ,"Česká, Most II, Ústecký kraj",770244,3+1,Dobrý,11. 3. 2023,Družstevní,Panel,65 m²,Nevybaveno,5,G,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,1.0,NaN,363 m,553 m,663 m,807 m,613 m,693 m,404 m,367 m,1 806 m,1 432 m
622,https://www.bezrealitky.cz/nemovitosti-byty-domy/772383-nabidka-prodej-bytu,2 599 000 Kč,NaN,NaN,NaN,PRODEJ,"Košík, Středočeský kraj",772383,3+kk,Dobrý,NaN,Osobní,Cihla,75 m²,Vybaveno,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,227 m,218 m,3 016 m,NaN,441 m,2 949 m,9 093 m,7 193 m,8 822 m,5 131 m
623,https://www.bezrealitky.cz/nemovitosti-byty-domy/772371-nabidka-prodej-bytu-zapadni,1 590 000 Kč,NaN,NaN,NaN,PRODEJ,"Západní, Varnsdorf, Ústecký kraj",772371,2+1,Dobrý,NaN,Osobní,Panel,54 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,274 m,590 m,643 m,321 m,384 m,696 m,808 m,597 m,412 m,111 m
624,https://www.bezrealitky.cz/nemovitosti-byty-domy/772365-nabidka-prodej-bytu-nova,3 590 000 Kč,NaN,NaN,NaN,PRODEJ,"Nová, Pardubice, Pardubický kraj",772365,3+1,Velmi dobrý,NaN,Osobní,Panel,60 m²,Částečně,3,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,146 m,447 m,609 m,605 m,276 m,190 m,665 m,608 m,2 260 m,193 m
625,https://www.bezrealitky.cz/nemovitosti-byty-domy/761126-nabidka-prodej-bytu-cernokostelecka-hlavni-mesto-praha,6 846 000 Kč,NaN,NaN,NaN,PRODEJ,"Černokostelecká, Praha - Strašnice",761126,2+kk,Novostavba,18. 1. 2023,Osobní,Cihla,52 m²,Nevybaveno,5,G,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
626,https://www.bezrealitky.cz/nemovitosti-byty-domy/761313-nabidka-prodej-bytu-cernokostelecka-hlavni-mesto-praha,4 797 900 Kč,NaN,NaN,NaN,PRODEJ,"Černokostelecká, Praha - Strašnice",761313,1+kk,Novostavba,19. 1. 2023,Osobní,Cihla,34 m²,Nevybaveno,4,G,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
627,https://www.bezrealitky.cz/nemovitosti-byty-domy/772353-nabidka-prodej-bytu-frantiska-malika,1 100 000 Kč,NaN,NaN,NaN,PRODEJ,"Františka Malíka, Most II, Ústecký kraj",772353,3+1,Dobrý,NaN,Družstevní,Panel,68 m²,Nevybaveno,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,138 m,816 m,362 m,516 m,650 m,634 m,556 m,549 m,175 m,699 m
628,https://www.bezrealitky.cz/nemovitosti-byty-domy/772350-nabidka-prodej-bytu-horska,1 305 000 Kč,NaN,NaN,NaN,PRODEJ,"Horská, Jeseník, Olomoucký kraj",772350,1+kk,Dobrý,NaN,Družstevní,Panel,27 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,513 m,1 367 m,617 m,1 219 m,654 m,1 310 m,753 m,606 m,1 882 m,1 246 m
629,https://www.bezrealitky.cz/nemovitosti-byty-domy/772340-nabidka-prodej-bytu-t-g-masaryka,3 490 000 Kč,NaN,NaN,NaN,PRODEJ,"T. G. Masaryka, Litomyšl, Pardubický kraj",772340,2+1,Velmi dobrý,NaN,Osobní,Cihla,56 m²,Nevybaveno,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,195 m,778 m,230 m,549 m,351 m,580 m,586 m,1 404 m,577 m,172 m
630,https://www.bezrealitky.cz/nemovitosti-byty-domy/772338-nabidka-prodej-bytu-svahova,6 742 230 Kč,NaN,NaN,NaN,PRODEJ,"Svahová, Karlovy Vary, Karlovarský kraj",772338,3+1,Velmi dobrý,NaN,Osobní,Cihla,78 m²,Nevybaveno,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,74 m,484 m,275 m,89 m,7 m,206 m,480 m,2 132 m,1 455 m,1 130 m
631,https://www.bezrealitky.cz/nemovitosti-byty-domy/772327-nabidka-prodej-bytu-tr-budovatelu,1 299 000 Kč,NaN,NaN,NaN,PRODEJ,"tř. Budovatelů, Most II, Ústecký kraj",772327,2+kk,Velmi dobrý,NaN,Osobní,Cihla,51 m²,Částečně,4,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,255 m,1 503 m,418 m,1 163 m,491 m,751 m,394 m,981 m,474 m,1 521 m
632,https://www.bezrealitky.cz/nemovitosti-byty-domy/772316-nabidka-prodej-bytu-u-lesoparku,1 066 000 Kč,NaN,NaN,NaN,PRODEJ,"U Lesoparku, Horní Slavkov, Karlovarský kraj",772316,2+1,Dobrý,NaN,Osobní,Panel,61 m²,Částečně,5,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,690 m,660 m,193 m,670 m,103 m,773 m,9 655 m,NaN,NaN,115 m
633,https://www.bezrealitky.cz/nemovitosti-byty-domy/772285-nabidka-prodej-bytu-vyskovicka,1 430 000 Kč,NaN,NaN,NaN,PRODEJ,"Výškovická, Ostrava - Výškovice u Ostravy, Moravskoslezský kraj",772285,1+1,Dobrý,NaN,Osobní,Panel,38 m²,Vybaveno,4,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,169 m,533 m,70 m,2 045 m,585 m,486 m,306 m,271 m,5 295 m,375 m
634,https://www.bezrealitky.cz/nemovitosti-byty-domy/749315-nabidka-prodej-bytu-zimova-praha,8 025 370 Kč,NaN,NaN,NaN,PRODEJ,"Zimova, Praha - Kamýk",749315,2+kk,Ve výstavbě,1. 7. 2024,NaN,Cihla,51 m²,Nevybaveno,12,B,1.0,1.0,NaN,NaN,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
635,https://www.bezrealitky.cz/nemovitosti-byty-domy/749317-nabidka-prodej-bytu-zimova-praha,9 437 899 Kč,NaN,NaN,NaN,PRODEJ,"Zimova, Praha - Kamýk",749317,3+kk,Ve výstavbě,1. 7. 2024,NaN,Cihla,71 m²,Nevybaveno,6,B,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
636,https://www.bezrealitky.cz/nemovitosti-byty-domy/772283-nabidka-prodej-bytu-slezska,1 540 000 Kč,NaN,NaN,NaN,PRODEJ,"Slezská, Český Těšín, Moravskoslezský kraj",772283,2+1,Velmi dobrý,NaN,Družstevní,Panel,61 m²,Nevybaveno,4,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,376 m,417 m,310 m,1 677 m,217 m,624 m,501 m,343 m,391 m,434 m
637,https://www.bezrealitky.cz/nemovitosti-byty-domy/772277-nabidka-prodej-bytu-fibichova,4 145 200 Kč,NaN,NaN,NaN,PRODEJ,"Fibichova, Karlovy Vary - Stará Role, Karlovarský kraj",772277,4+1,Velmi dobrý,NaN,Osobní,Panel,78 m²,Vybaveno,4,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,220 m,1 059 m,673 m,3 038 m,606 m,611 m,765 m,1 803 m,805 m,279 m
638,https://www.bezrealitky.cz/nemovitosti-byty-domy/772257-nabidka-prodej-bytu-bolevecka,5 500 000 Kč,NaN,NaN,NaN,PRODEJ,"Bolevecká, Plzeň, Plzeňský kraj",772257,2+kk,Novostavba,NaN,Osobní,Cihla,57 m²,Vybaveno,3,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,173 m,2 090 m,116 m,776 m,1 589 m,219 m,622 m,758 m,2 289 m,434 m
639,https://www.bezrealitky.cz/nemovitosti-byty-domy/772256-nabidka-prodej-bytu-voriskova,5 139 940 Kč,NaN,NaN,NaN,PRODEJ,"Voříškova, Brno - Kohoutovice, Jihomoravský kraj",772256,3+1,Velmi dobrý,NaN,Osobní,Panel,52 m²,Částečně,6,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,562 m,936 m,167 m,1 293 m,638 m,592 m,1 845 m,620 m,1 078 m,542 m
640,https://www.bezrealitky.cz/nemovitosti-byty-domy/772251-nabidka-prodej-bytu-karla-pokorneho,5 150 000 Kč,NaN,NaN,NaN,PRODEJ,"Karla Pokorného, Ostrava - Poruba-sever, Moravskoslezský kraj",772251,3+1,Velmi dobrý,NaN,Osobní,Panel,83 m²,Nevybaveno,3,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,81 m,447 m,172 m,406 m,569 m,190 m,199 m,213 m,1 404 m,257 m
641,https://www.bezrealitky.cz/nemovitosti-byty-domy/772233-nabidka-prodej-bytu-koldum,870 000 Kč,NaN,NaN,NaN,PRODEJ,"Koldům, Horní Litvínov, Ústecký kraj",772233,2+1,Dobrý,NaN,Družstevní,Panel,52 m²,Částečně,4,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,833 m,1 212 m,1 108 m,3 181 m,1 786 m,2 397 m,406 m,2 014 m,1 211 m,1 539 m
642,https://www.bezrealitky.cz/nemovitosti-byty-domy/772230-nabidka-prodej-bytu-zahradni,1 490 000 Kč,NaN,NaN,NaN,PRODEJ,"Zahradní, Horní Slavkov, Karlovarský kraj",772230,3+1,Velmi dobrý,NaN,Osobní,Cihla,61 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,614 m,598 m,526 m,162 m,655 m,250 m,9 020 m,NaN,NaN,752 m
643,https://www.bezrealitky.cz/nemovitosti-byty-domy/772198-nabidka-prodej-bytu-svedska,1 999 000 Kč,NaN,NaN,NaN,PRODEJ,"Švédská, Jablonec nad Nisou, Liberecký kraj",772198,1+1,Velmi dobrý,NaN,Družstevní,Panel,37 m²,Částečně,6,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,205 m,75 m,203 m,1 509 m,367 m,251 m,222 m,717 m,571 m,73 m
644,https://www.bezrealitky.cz/nemovitosti-byty-domy/772187-nabidka-prodej-bytu-vyskovicka,1 575 900 Kč,NaN,NaN,NaN,PRODEJ,"Výškovická, Ostrava - Zábřeh nad Odrou, Moravskoslezský kraj",772187,1+1,Dobrý,NaN,Družstevní,Panel,39 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44 m,315 m,286 m,533 m,293 m,163 m,374 m,374 m,1 173 m,408 m
645,https://www.bezrealitky.cz/nemovitosti-byty-domy/772167-nabidka-prodej-bytu-cs-armady,820 500 Kč,NaN,NaN,NaN,PRODEJ,"Čs. armády, Kraslice, Karlovarský kraj",772167,2+1,Dobrý,NaN,Družstevní,Panel,57 m²,Částečně,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,133 m,1 627 m,197 m,1 593 m,351 m,1 100 m,6 558 m,8 008 m,746 m,1 715 m
646,https://www.bezrealitky.cz/nemovitosti-byty-domy/772160-nabidka-prodej-bytu-na-libusi,3 170 000 Kč,NaN,NaN,NaN,PRODEJ,"Na Libuši, Bechyně, Jihočeský kraj",772160,3+1,Velmi dobrý,NaN,Osobní,Cihla,86 m²,Nevybaveno,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,385 m,1 364 m,240 m,NaN,571 m,1 073 m,610 m,231 m,1 239 m,1 337 m
647,https://www.bezrealitky.cz/nemovitosti-byty-domy/772152-nabidka-prodej-bytu-marianska,1 890 000 Kč,NaN,NaN,NaN,PRODEJ,"Mariánská, Příbram - Březové Hory, Středočeský kraj",772152,1+1,Dobrý,NaN,Osobní,Cihla,28 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,289 m,706 m,360 m,1 906 m,385 m,543 m,435 m,276 m,2 781 m,452 m
648,https://www.bezrealitky.cz/nemovitosti-byty-domy/772146-nabidka-prodej-bytu-j-fucika,2 940 000 Kč,NaN,NaN,NaN,PRODEJ,"J. Fučíka, Chropyně, Zlínský kraj",772146,3+1,Dobrý,NaN,Osobní,Panel,75 m²,Nevybaveno,1,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,197 m,1 793 m,218 m,1 847 m,759 m,708 m,374 m,2 557 m,6 158 m,181 m
649,https://www.bezrealitky.cz/nemovitosti-byty-domy/772115-nabidka-prodej-bytu-u-hrbitova,3 900 000 Kč,NaN,NaN,NaN,PRODEJ,"U Hřbitova, Jihlava, Kraj Vysočina",772115,3+1,Velmi dobrý,NaN,Osobní,Panel,72 m²,Částečně,4,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,325 m,1 285 m,179 m,1 510 m,368 m,347 m,483 m,197 m,1 627 m,151 m
650,https://www.bezrealitky.cz/nemovitosti-byty-domy/772107-nabidka-prodej-bytu-nam-pratelstvi,1 690 000 Kč,NaN,NaN,NaN,PRODEJ,"nám. Přátelství, Prachatice, Jihočeský kraj",772107,1+kk,Velmi dobrý,NaN,Osobní,Panel,21 m²,Vybaveno,6,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123 m,684 m,114 m,1 455 m,1 944 m,117 m,456 m,NaN,1 620 m,68 m
651,https://www.bezrealitky.cz/nemovitosti-byty-domy/772104-nabidka-prodej-bytu-skolni,2 390 000 Kč,NaN,NaN,NaN,PRODEJ,"Školní, Kaznějov, Plzeňský kraj",772104,2+1,Dobrý,NaN,Osobní,Panel,62 m²,Nevybaveno,3,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,201 m,346 m,330 m,5 615 m,557 m,1 903 m,188 m,238 m,768 m,171 m
652,https://www.bezrealitky.cz/nemovitosti-byty-domy/772103-nabidka-prodej-bytu-husova,3 550 000 Kč,NaN,NaN,NaN,PRODEJ,"Husova, Pelhřimov, Kraj Vysočina",772103,3+1,Dobrý,NaN,Družstevní,Cihla,64 m²,Částečně,4,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,392 m,1 654 m,413 m,1 189 m,546 m,1 115 m,1 021 m,4 259 m,311 m,351 m
653,https://www.bezrealitky.cz/nemovitosti-byty-domy/772098-nabidka-prodej-bytu-jiraskova,3 119 790 Kč,NaN,NaN,NaN,PRODEJ,"Jiráskova, Chomutov II, Ústecký kraj",772098,3+1,Velmi dobrý,NaN,Osobní,Panel,79 m²,Částečně,4,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,284 m,429 m,637 m,2 274 m,833 m,836 m,676 m,2 209 m,692 m,820 m
654,https://www.bezrealitky.cz/nemovitosti-byty-domy/772071-nabidka-prodej-bytu-grussova,5 900 000 Kč,NaN,NaN,NaN,PRODEJ,"Grussova, Praha - Hlubočepy",772071,3+1,Dobrý,NaN,Osobní,Panel,71 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,196 m,404 m,29 m,407 m,344 m,394 m,538 m,378 m,1 219 m,114 m
655,https://www.bezrealitky.cz/nemovitosti-byty-domy/772065-nabidka-prodej-bytu-sokolovska,5 999 999 Kč,NaN,NaN,NaN,PRODEJ,"Sokolovská, Karlovy Vary - Rybáře, Karlovarský kraj",772065,4+kk,Velmi dobrý,NaN,Osobní,Cihla,89 m²,Vybaveno,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,83 m,69 m,474 m,1 818 m,25 m,514 m,1 409 m,489 m,2 121 m,412 m
656,https://www.bezrealitky.cz/nemovitosti-byty-domy/772062-nabidka-prodej-bytu-druzstevni,4 717 000 Kč,NaN,NaN,NaN,PRODEJ,"Družstevní, Pohořelice nad Jihlavou, Jihomoravský kraj",772062,3+1,Velmi dobrý,NaN,Osobní,Cihla,73 m²,Částečně,2,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451 m,1 060 m,160 m,NaN,883 m,1 041 m,1 579 m,9 010 m,1 211 m,9 040 m
657,https://www.bezrealitky.cz/nemovitosti-byty-domy/772058-nabidka-prodej-bytu-1-maje,2 600 000 Kč,NaN,NaN,NaN,PRODEJ,"1. máje, Hrádek - Nová Huť, Plzeňský kraj",772058,2+1,Velmi dobrý,NaN,Osobní,Cihla,58 m²,Částečně,3,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,229 m,661 m,683 m,5 524 m,862 m,642 m,812 m,210 m,5 798 m,1 839 m
658,https://www.bezrealitky.cz/nemovitosti-byty-domy/772047-nabidka-prodej-bytu-u-stadionu,2 890 000 Kč,NaN,NaN,NaN,PRODEJ,"U stadionu, Štětí I, Ústecký kraj",772047,2+1,Velmi dobrý,NaN,Osobní,Cihla,55 m²,Částečně,1,NaN,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143 m,538 m,507 m,NaN,633 m,436 m,297 m,158 m,4 667 m,226 m
659,https://www.bezrealitky.cz/nemovitosti-byty-domy/772041-nabidka-prodej-bytu-sokolovska,3 257 300 Kč,NaN,NaN,NaN,PRODEJ,"Sokolovská, Plzeň - Bolevec, Plzeňský kraj",772041,2+1,Dobrý,NaN,Osobní,Panel,62 m²,Částečně,8,NaN,1.0,1.0,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,238 m,655 m,146 m,459 m,216 m,187 m,366 m,485 m,341 m,56 m
